2.97244262695e-09,3.98693593343e-09,7.616231282550001e-09,8.146494547529999e-09,1.88669255575e-08,2.04076843262e-08,4.83724212646e-08,6.02221171061e-08,1.16884256999e-07,1.19761199951e-07,1.98391621908e-07,2.17353744507e-07,2.74282836914e-07,4.74467213949e-07,4.17718760173e-07,1.26615600586e-06,-2.45190658569e-07,2.87950134277e-06,-2.76478830973e-06,-2.76842244466e-06,-4.48919423421e-07,-1.96145273844e-07,-8.92531840007e-08,-8.034263610840001e-09,-2.90336354574e-08,-1.32645874023e-09,-1.5962504069e-09,1.72086995443e-09,5.77884674072e-10,3.19413757324e-10,4.57804870605e-11,2.72952016195e-11,-4.15220133464e-11,-1.39724833171e-13,-4.46567026774e-13,2.74087270101e-12,5.33484141032e-13,1.09268951416e-12,2.32600275675e-13,2.81223297119e-13,5.16889444987e-14,6.378562927250001e-14,6.50354512533e-15,1.58384628296e-14,1.91011199951e-15,2.08975830078e-15,2.45381546021e-16,-2.9644317627e-17,-3.63566589355e-17,-3.08127593994e-17,-1.59522730509e-17,5.62951660156e-18,-1.29313608805e-17,-1.84063110352e-18,-3.76894378662e-18,-1.86001230876e-18,2.49540735881e-19,-5.74970245361e-19,5.63502756755e-19,-1.57702611287e-19,1.57472712199e-19,-2.75948079427e-20,3.8317489624e-20,8.63326009115e-21,1.43384552002e-20,2.09634882609e-21,3.47406260173e-20,1.69023412069e-20,1.83370463053e-19,3.38095855713e-19,8.95788319906e-19,1.47120539347e-18,2.39019521077e-18,4.65564727783e-18,1.7654200236e-17,-5.00887044271e-18,6.5431060791e-17,-9.95667012533e-17,2.27067616781e-16,-3.00406392415e-16,3.35224151611e-16,2.96088409424e-16,-4.66852315267e-15,7.56811014811e-15,-1.08840408325e-14,6.885917663569999e-14,-9.39096323649e-14,3.99249013265e-13,-5.31628163656e-13,3.32041422526e-12,-3.13013458252e-12,3.51160685221e-11,-1.05796101888e-11,1.95194778442e-10,-1.32216110229e-11
2.464184316e-09,3.37522888184e-09,5.83969370524e-09,7.30028788249e-09,1.35317764282e-08,1.67667541504e-08,2.38764292399e-08,3.236328125e-08,5.60185750326e-08,5.54844156901e-08,1.3143892924e-07,1.18947499593e-07,3.07667541504e-07,4.52753194173e-07,8.939839680989999e-07,1.69614741007e-06,2.57255554199e-06,4.57219441732e-06,5.22751871745e-06,5.75512440999e-07,9.843889872230001e-07,2.33676859538e-07,1.49159418742e-07,1.29071833293e-07,1.72460403442e-08,2.82037099202e-08,3.94402058919e-09,6.43650563558e-09,4.57323964437e-10,1.17777659098e-09,1.38855336507e-10,2.73515828451e-10,3.71925354004e-11,4.79005940755e-11,7.03450775146e-12,6.77620697021e-12,2.7618560791e-13,9.21691385905e-13,-3.77467346191e-14,4.01645406087e-14,-6.73180898031e-14,-1.19880930583e-15,-1.87196706136e-14,-1.6723584493e-15,-3.13619232178e-15,2.57730865479e-16,-2.01292724609e-16,2.06004689535e-16,6.03667449951e-17,7.65902201335e-17,5.48956044515e-17,3.90751902262e-17,2.09618301392e-17,9.126909891759999e-18,2.55397033691e-18,1.05234146118e-18,7.5728225708e-19,8.88759358724e-19,3.8891398112e-19,5.14844767253e-19,8.08815511068e-20,2.04050674438e-19,9.382965087890001e-20,8.63916524251e-20,3.66136169434e-20,4.41690826416e-20,1.06875940959e-20,-1.32919031779e-20,-1.91740926107e-21,-2.07569529215e-19,3.01095835368e-19,-1.16826299032e-18,1.75814971924e-18,-1.02033487956e-17,4.46569315592e-18,-4.73314158122e-17,4.23911539714e-17,-9.61949666341e-17,1.85516306559e-16,-6.02685801188e-17,7.20932261149e-16,-8.01651763916e-17,4.31538645426e-15,-7.304781595869999e-15,-4.77887980143e-15,-7.260101318359999e-14,-1.33826319377e-13,5.49376424154e-14,-4.35788472493e-13,2.5676091512e-12,-6.90591430664e-12,1.97689158122e-11,-4.36399332682e-11,1.04183400472e-10,-1.98571929932e-10
3.09151967367e-09,2.31955184937e-09,6.42649332682e-09,3.56387583415e-09,1.30409749349e-08,6.16517893473e-09,2.95071919759e-08,1.90601069132e-08,5.33940124512e-08,9.144541422530001e-08,2.06764348348e-07,2.77925109863e-07,5.94188181559e-07,6.51183319092e-07,1.14840138753e-06,1.45863927205e-06,1.32146708171e-06,4.08015441895e-06,1.0658648173e-06,-2.55072275798e-06,7.76566060384e-09,-5.75354258219e-07,2.15017115275e-08,-7.84889475505e-08,1.74745457967e-09,-1.4330792745e-08,1.20639368693e-09,-3.11927286784e-10,1.28543726603e-10,-2.71612548828e-10,-3.00006866455e-11,-1.07761993408e-10,2.15663630168e-11,-1.94075012207e-11,3.43354288737e-12,-3.25456746419e-12,6.08464304606e-13,-4.94993845622e-13,9.12585449219e-14,-4.98826853434e-14,1.37852401733e-14,3.45529174805e-14,1.10044021606e-14,1.18373031616e-14,3.71275838216e-15,2.96750132243e-15,1.05006663005e-15,3.68256123861e-16,1.76738052368e-16,-3.88208262126e-17,4.03309122721e-18,-2.06167119344e-17,-3.86228179932e-18,-6.49255625407e-18,-9.197395324709999e-19,-3.09844207764e-18,-5.64690907796e-19,-6.29309844971e-19,-1.33873036702e-19,-2.64903004964e-19,-8.92665863037e-22,-2.78792317708e-20,-2.22113316854e-21,9.741978963220001e-21,-5.36947377523e-21,1.87589823405e-20,2.5775197347e-20,4.72830963135e-20,3.81938934326e-20,-7.50243123372e-20,2.34256362915e-19,-1.01931940715e-18,9.20543670654e-19,-7.866170247399999e-18,6.03800201416e-18,-3.54917653402e-17,3.37734222412e-17,-1.76303075155e-16,1.39138768514e-16,-4.98055013021e-16,2.50308837891e-16,-2.95858510335e-15,-1.61689605713e-15,-1.66928227743e-15,-3.96619415283e-14,5.53461456299e-14,-2.832862854e-13,7.12110137939e-13,-1.1707611084e-12,4.87410481771e-12,-7.72564188639e-12,2.16644821167e-11,-5.44014231364e-11,1.50086415609e-10,-1.04411036174e-10
3.39654541016e-09,3.06496429443e-09,6.98662821452e-09,6.0334294637e-09,1.13203760783e-08,1.08749796549e-08,2.2023050944e-08,2.29763183594e-08,4.85595194499e-08,5.37702687581e-09,1.10645167033e-07,-6.079757690429999e-08,7.271143595380001e-08,-3.40351613363e-07,-2.7093556722e-09,-9.911117553709999e-07,5.36070760091e-08,-1.92647450765e-06,-2.74398549398e-06,-1.3817682902e-06,-7.75913747152e-07,-5.87039693197e-07,-3.17363484701e-07,-1.66844329834e-07,-6.04271189372e-08,-1.35166702271e-08,-1.33080317179e-09,2.20054117839e-09,3.38954925537e-10,4.9961344401e-10,1.55545654297e-11,1.37323811849e-10,-6.41933441162e-12,2.61334991455e-11,-5.99681854248e-12,2.40753300985e-12,-3.31592559814e-12,6.86460113525e-13,-3.9061609904e-13,2.55252075195e-13,-1.21445541382e-14,5.59660593669e-14,-4.0844523112e-15,1.01932830811e-14,-1.80596694946e-15,4.26765696208e-16,-5.92204284668e-16,-3.45652770996e-16,-2.20483856201e-16,-1.67177149455e-16,-4.93369801839e-17,-4.39387003581e-17,-1.75190353394e-17,-1.68813501994e-17,-2.74377441406e-18,-5.86817423503e-18,-9.7717107137e-19,-1.6015179952e-18,-2.58367411296e-19,-2.54622395833e-19,-2.40839284261e-20,-8.2376276652e-21,-1.93284123739e-20,-1.02568817139e-20,-9.364995320639999e-21,-6.55381520589e-21,1.41590855916e-20,2.11421407064e-20,5.01299031576e-20,8.08928934733e-20,-9.05779774984e-20,3.06143951416e-19,1.67106297811e-18,6.24927266439e-18,2.64944712321e-18,2.68209075928e-17,-8.096234639489999e-18,1.19248962402e-16,-6.77726745605e-17,2.95598093669e-16,-9.187619527179999e-16,1.66680577596e-15,-5.13316599528e-15,1.46452916463e-14,-2.24636510213e-14,1.1216506958e-13,-8.378537495929999e-15,6.71471913656e-13,1.54031702677e-13,4.74326324463e-12,5.79638671875e-12,3.14114379883e-11,1.09899876912e-11,2.01216990153e-10,-1.18342692057e-10
2.56745656331e-09,3.61498006185e-09,6.9425201416e-09,7.62095387777e-09,1.46900736491e-08,1.10487162272e-08,2.61000823975e-08,1.45987421672e-08,2.0113474528e-08,-2.56217193604e-09,-5.60571034749e-08,-8.248344421389999e-08,-2.91669718424e-07,-3.21389770508e-07,-1.18065083822e-06,-2.61302439372e-07,-2.11354370117e-06,-3.98770141602e-08,-5.0374883016e-06,-8.82716878255e-07,-1.61208572388e-06,-4.32236480713e-07,-1.83275960286e-07,-1.46674194336e-08,4.63612620036e-09,1.40372161865e-09,3.10666402181e-09,1.79944458008e-09,3.78250630697e-10,5.23321024577e-10,-1.42489496867e-10,1.10223795573e-10,-4.43731689453e-11,1.32930831909e-11,-1.16904296875e-11,3.78653462728e-12,-1.1263554891e-12,4.88576253255e-13,-2.43530883789e-13,1.71716334025e-14,-4.02209726969e-14,-6.2298227946e-15,-4.434425354e-15,-1.69751434326e-15,1.96893107096e-15,9.59247080485e-17,9.319915771479999e-16,1.62914352417e-16,2.07272720337e-16,6.82722981771e-17,2.12257537842e-17,1.274853007e-17,2.10374069214e-18,4.35159810384e-18,5.33655548096e-18,2.55450439453e-18,1.85178578695e-18,7.07628122965e-19,1.1911491394e-18,3.5141805013e-19,5.02561442057e-19,1.14230016073e-19,1.66005020142e-19,5.924669901529999e-20,5.2104288737e-20,6.4761835734e-21,-2.17578175863e-22,-1.8890393575e-20,-2.31341934204e-20,4.56879170736e-20,-1.51593907674e-19,5.17854309082e-19,-2.72692871094e-19,1.65796101888e-18,3.18414560954e-18,3.71192423503e-18,7.84509277344e-18,-4.46394093831e-17,3.17676798503e-16,1.27117055257e-16,1.67869720459e-15,1.43933461507e-16,6.87875874837e-15,1.47945785522e-15,1.26278177897e-15,-2.89102681478e-14,1.93278249105e-14,-4.16149139404e-14,-1.62244364421e-12,1.60653991699e-13,-8.819216410320001e-12,2.07891667684e-11,-5.37788391113e-11,1.53627268473e-10,-2.89428456624e-10
9.2745997111e-10,1.63639348348e-09,1.46138407389e-09,3.1848449707e-09,2.46695048014e-09,3.93281809489e-09,6.47457631429e-09,-5.09643809001e-09,-1.45083312988e-09,-2.62342834473e-08,-3.36358388265e-08,-8.78595479329e-08,-3.05684916178e-07,-4.23261515299e-07,-1.18723373413e-06,-1.14514973958e-06,-3.81669871012e-06,-3.25933583577e-06,-7.66566212972e-06,-6.01381174723e-07,-1.99602508545e-06,1.62316589355e-07,-1.9270362854e-07,5.76783752441e-08,-4.74599965413e-09,1.10075124105e-08,-3.42562357585e-09,-2.80874125163e-10,-3.45769246419e-10,-3.50174458822e-11,-1.82197214762e-11,-5.20500691732e-11,7.56070454915e-12,-1.6971496582e-11,-3.80677032471e-14,-4.4783299764e-12,1.6840830485e-13,-9.24707539876e-13,7.20298258464e-14,-3.71346537272e-14,9.40506744385e-14,3.1053797404e-14,1.93152796427e-14,1.19890696208e-14,3.43690745036e-15,2.89163208008e-15,4.4358215332e-16,6.95275624593e-16,1.29475199382e-16,2.37804794312e-16,3.75868988037e-17,5.8311513265e-17,1.11953379313e-17,1.34122238159e-17,4.89018249512e-18,4.0698521932e-18,1.63671112061e-18,1.10837860107e-18,-1.07924194336e-19,1.47739969889e-19,-4.41860707601e-20,1.21896769206e-19,7.931401570640001e-21,3.53712972005e-21,-2.22231750488e-20,-5.19475046794e-21,-1.55685602824e-20,2.50790888468e-20,-8.73633321126e-21,4.13254038493e-20,-3.19910176595e-19,-5.2692082723e-19,-2.39744567871e-18,-3.38714345296e-18,-4.11570739746e-18,-6.00839996338e-18,8.55698394775e-18,-1.33221918742e-16,-5.81245422363e-17,-1.20783665975e-15,6.66831207275e-16,-7.111007690429999e-15,4.61016845703e-15,-3.17778778076e-14,1.17780049642e-14,-1.84553782145e-13,-8.706649780269999e-14,-7.95576222738e-13,2.20626754761e-13,-2.30884780884e-12,2.13445332845e-12,1.25366999308e-12,6.94988250732e-12,3.33641052246e-11,-7.84780629476e-11
2.69958241781e-09,3.17975616455e-09,7.50411478678e-09,7.006787618e-09,1.73343836466e-08,1.78311945597e-08,4.03749338786e-08,5.12349955241e-08,9.03680928548e-08,9.350916544599999e-08,1.85361022949e-07,1.24222437541e-07,4.6935450236e-07,2.56058502197e-07,8.88908894857e-07,2.63562266032e-07,1.80925140381e-06,-3.98171488444e-07,3.91329447428e-06,1.5353322347e-06,1.19601669312e-06,3.00727081299e-07,1.44176279704e-07,6.13648986816e-08,5.09429168701e-08,5.4261932373e-09,9.976837158199999e-09,1.37668736776e-09,2.46479187012e-09,1.26703618368e-10,5.05759684245e-10,-7.091893513999999e-11,8.34395599365e-11,-7.428822835289999e-12,8.38743336995e-12,-1.62258682251e-12,9.35428873698e-14,-9.94478098551e-14,1.14642155965e-13,-8.35085805257e-14,1.99475377401e-14,-1.33898620605e-14,7.38276672363e-15,-2.0715326945e-15,-1.19547526042e-15,-5.86205291748e-16,-9.052792867020001e-16,-1.62658665975e-16,-2.01870473226e-16,-2.36448033651e-17,-8.77665456136e-18,-1.94369761149e-17,3.47362518311e-19,-1.13435592651e-17,1.83974965413e-18,-4.08781178792e-18,8.8914642334e-19,-8.10766347249e-19,8.1051381429e-19,-1.84768015544e-19,6.7574005127e-20,-1.06659952799e-19,-4.73546600342e-20,-1.72937698364e-20,-1.02157363892e-20,1.15553461711e-20,-5.86850229899e-21,-1.29939829508e-20,5.40863291423e-20,-1.7681022644e-19,-1.60738143921e-19,-1.25907389323e-18,-1.22925923665e-18,-5.34948476156e-18,-3.19969177246e-18,-1.88954086304e-17,-1.4583211263e-17,-1.57409922282e-16,-2.8197072347e-16,-7.68876902262e-16,-2.83290608724e-15,-2.35644505819e-15,-1.10464960734e-14,-1.41596908569e-14,-7.01417795817e-14,-9.44674682617e-14,-2.37234420776e-13,-2.84666951497e-13,-2.81723276774e-13,1.24914321899e-12,6.31449127197e-13,2.1626759847e-11,-1.20186920166e-11,1.35365956624e-10,-1.34359868368e-10
1.9944035848e-09,1.64522221883e-09,4.88089752197e-09,3.32430267334e-09,1.31352157593e-08,5.37699635824e-09,3.33606211344e-08,8.54141489665e-09,6.671864827469999e-08,5.48803710937e-08,1.71008682251e-07,2.38869806925e-07,2.81430308024e-07,6.69580078125e-07,2.16656799316e-07,1.55548070272e-06,3.75835673014e-07,2.7082824707e-06,2.73315429687e-06,1.03344523112e-06,5.36726379395e-07,2.73903910319e-07,9.02056884766e-08,5.61412302653e-08,1.35072886149e-08,3.39724477132e-09,1.41456451416e-09,-5.11207580566e-10,1.57465794881e-09,4.69764963786e-10,3.91542561849e-10,1.0388982137e-10,3.95366160075e-11,1.37136103312e-11,-1.47355397542e-12,-1.86678771973e-12,-1.32087224325e-12,-5.10947672526e-13,-1.24898986816e-13,-1.27561467489e-13,-1.65177663167e-14,-2.9771270752e-14,-9.564130147300001e-15,-6.0652033488e-15,-9.889144897459999e-16,-3.0287882487e-16,-1.5154452006e-16,-2.27914835612e-16,-6.39666493734e-17,-1.07030817668e-16,-5.85015869141e-17,-6.27681477865e-17,-1.56380818685e-17,-2.60752105713e-17,-7.48553466797e-18,-8.014991760249999e-18,-1.4622446696e-18,-2.89912160238e-18,-6.22010803223e-20,-1.05852584839e-18,5.46808878581e-21,-2.77005004883e-19,-2.28335418701e-21,-1.1779490153e-19,-2.19825820923e-20,-4.01501464844e-20,1.24133148193e-20,4.58134969076e-20,6.18618774414e-20,2.31010462443e-19,-1.56985829671e-19,4.54035695394e-19,-1.95132217407e-18,5.75019836426e-18,-8.27783203125e-18,2.88164520264e-17,-6.023320515950001e-17,1.05750859578e-16,-4.24066416423e-16,5.17429097493e-16,-2.26295878092e-15,2.25447743734e-15,-1.35880126953e-14,6.1460164388e-15,-7.900647481280001e-14,-3.57829793294e-14,-3.71310679118e-13,-1.21952209473e-13,-1.21157455444e-12,1.60998636882e-12,-1.64144388835e-12,2.03519363403e-11,-3.99240620931e-11,9.49945576986e-11,-2.99265034993e-10
2.14024378459e-09,3.20092773437e-09,5.42359924316e-09,8.139765421550001e-09,1.22760950724e-08,1.79426600138e-08,3.13958231608e-08,5.74883015951e-08,8.94260660807e-08,1.40285873413e-07,2.81158192952e-07,3.71210225423e-07,7.1354115804e-07,9.655853271480001e-07,1.95338694255e-06,2.24225997925e-06,4.54206339518e-06,3.13038380941e-06,5.80304718018e-06,-2.38573532104e-06,1.07061309814e-06,-4.15944925944e-07,1.91186065674e-07,-3.06725056966e-08,2.68684895833e-08,-8.33505249023e-10,6.6754506429e-09,2.02980677287e-09,1.82495269775e-09,3.70693969727e-10,1.27221781413e-10,-2.69466400146e-11,5.07784779867e-11,4.30099741618e-12,1.79719289144e-11,6.14236450195e-12,3.72486114502e-12,1.17413813273e-12,1.64072087606e-13,1.00452448527e-13,-2.99829610189e-14,-2.00216039022e-14,-4.02183787028e-15,-3.34117126465e-15,-9.202565511069999e-16,5.1864267985e-17,1.98371022542e-16,-6.24978892008e-20,1.33367385864e-16,6.81941223145e-18,6.73836771647e-17,2.66815694173e-17,4.11744689941e-17,1.8054204305e-17,2.11139043172e-17,8.09422047933e-18,6.25979359945e-18,2.2727877299e-18,1.87719345093e-18,8.51135253906e-19,5.89145151774e-19,2.84724171956e-19,1.79701105754e-19,7.431490580239999e-20,3.09263102214e-20,1.00339711507e-20,1.2145787557e-20,-1.74994405111e-20,2.29116134644e-20,5.76206970215e-20,5.03633880615e-19,1.42334950765e-18,3.08483123779e-18,8.87874603271e-18,1.61843236287e-17,6.305160522460001e-17,7.70691426595e-17,4.22553253174e-16,3.94417317708e-16,1.87799377441e-15,-4.2027053833e-17,5.3922475179e-15,-5.42762247721e-15,1.26665166219e-14,-3.60992431641e-14,3.47214253743e-14,-1.39440867106e-13,2.37483647664e-13,-1.27522837321e-13,3.2677154541e-12,-2.45381469727e-12,2.99734242757e-11,-2.08469060262e-11,2.39636205037e-10,-2.96519215902e-11
1.75357716878e-09,1.95941492716e-09,5.20417022705e-09,4.94044240316e-09,1.36336110433e-08,1.19854456584e-08,3.20157368978e-08,2.62902069092e-08,1.02819010417e-07,1.2112991333e-07,3.05388132731e-07,3.0199915568e-07,6.74710083008e-07,8.5000890096e-07,2.22532450358e-06,3.0015818278e-06,5.83354695638e-06,5.27703857422e-06,1.01324386597e-05,1.02936630249e-06,2.00138168335e-06,1.26913274129e-07,3.68213399251e-07,5.62033589681e-10,5.49088541667e-08,-2.06675135295e-08,5.94422403971e-09,-4.81226348877e-09,1.11536229451e-09,-7.36987050374e-10,1.03028589884e-10,-1.15697301229e-10,-5.23793538411e-12,-2.11783905029e-11,-2.65205891927e-12,-2.10813369751e-12,1.12279230754e-13,9.697647094729999e-14,-5.10940806071e-14,3.32575734456e-14,-3.90199788411e-15,-3.10897572835e-15,-1.22127151489e-15,-9.997268676759999e-16,-1.14390614827e-15,1.32233657837e-16,-1.7116045634e-16,-9.834681193030001e-17,-5.2960357666e-17,4.09858957926e-17,3.92432149251e-18,2.86908721924e-17,-3.13379160563e-19,9.75773111979e-18,-1.71441472371e-18,6.79872385661e-19,-1.15586191813e-18,1.31771265666e-19,-3.18848164876e-19,8.416918436690001e-20,3.1263478597e-20,5.07115681966e-20,3.14743296305e-20,2.83269755046e-20,3.471824646e-22,-2.25298487345e-22,4.31468454997e-21,-5.07176462809e-20,9.19517008464e-21,-2.9379679362e-19,1.45448125203e-19,-1.24651158651e-18,3.12860616048e-19,-4.58661651611e-18,4.60814666748e-18,-1.55728937785e-17,7.422978719079999e-18,-3.2894821167e-17,1.80662638346e-16,-1.1140953064e-17,4.00001271566e-16,-1.1145421346e-15,-4.24695587158e-16,-1.8478360494e-14,-1.10092926025e-14,-1.41586023966e-13,2.04534225464e-14,-6.00610097249e-13,1.67381184896e-13,-2.49423014323e-12,3.08424886068e-15,4.39698537191e-12,2.07875467936e-11,1.42191340129e-10,1.32811355591e-10
